,0,1,2,3
1522,4.0,0.21,58.0,0.77
1523,2.0,0.777,73.0,3.18
1524,1.0,1.614,150.0,4.69
1525,1.0,1.057,103.0,7.05
1526,1.0,1.614,150.0,4.69
1527,1.0,0.63,64.0,4.79
1528,0.0,0.352,29.0,2.53
1529,0.0,0.283,13.0,0.0
1530,3.0,0.185,20.0,0.83
1531,1.0,1.031,35.0,11.09
1532,4.0,0.21,58.0,0.77
1533,4.0,0.1,1.0,1.0
1534,1.0,2.153,218.0,12.03
1535,2.0,0.396,55.0,2.6
1536,0.0,0.272,60.0,2.26
1537,4.0,0.118,3.0,0.11
1538,1.0,0.779,38.0,1.75
1539,0.0,0.476,36.0,2.94
1540,1.0,1.614,150.0,4.69
1541,0.0,0.387,31.0,0.0
1542,0.0,0.476,36.0,2.94
1543,4.0,0.21,58.0,0.77
1544,1.0,2.153,218.0,12.03
1545,1.0,2.153,218.0,12.03
1546,0.0,0.133,4.0,1.16
1547,3.0,0.304,58.0,0.68
1548,1.0,1.614,150.0,4.69
1549,1.0,1.614,150.0,4.69
1550,1.0,0.86,52.0,5.63
1551,2.0,0.464,42.0,3.2
1552,0.0,0.361,90.0,1.74
1553,0.0,0.671,10.0,4.9
1554,1.0,0.666,36.0,3.24
1555,1.0,3.509,128.0,5.37
1556,2.0,1.413,81.0,4.27
1557,1.0,3.204,113.0,9.48
1558,1.0,0.929,148.0,5.02
1559,0.0,0.133,10.0,0.47
1560,0.0,0.153,10.0,0.0
1561,0.0,0.314,86.0,3.4
1562,2.0,0.522,25.0,3.71
1563,3.0,0.727,0.0,0.0
1564,2.0,0.395,28.0,0.94
1565,1.0,0.862,45.0,4.35
1566,3.0,0.193,14.0,0.43
1567,3.0,0.304,58.0,0.68
1568,0.0,0.129,3.0,0.0
1569,0.0,0.387,31.0,0.0
1570,1.0,0.922,0.0,0.0
1571,1.0,2.153,218.0,12.03
1572,1.0,0.903,145.0,3.11
1573,0.0,0.251,14.0,0.0
1574,1.0,1.446,142.0,4.84
1575,0.0,0.264,39.0,1.23
1576,0.0,0.264,39.0,1.23
1577,1.0,0.612,85.0,3.48
1578,1.0,1.005,84.0,4.8
1579,2.0,0.693,34.0,2.96
1580,1.0,1.057,103.0,7.05
1581,1.0,2.947,54.0,6.52
1582,1.0,1.614,150.0,4.69
1583,1.0,0.679,126.0,3.75
1584,2.0,0.373,48.0,2.58
1585,0.0,0.277,116.0,1.26
1586,2.0,0.381,26.0,1.85
1587,1.0,1.057,103.0,7.05
1588,1.0,0.929,148.0,5.02
1589,0.0,0.128,5.0,0.0
1590,0.0,0.128,5.0,0.0
1591,2.0,0.579,79.0,3.63
1592,1.0,0.915,34.0,5.08
1593,1.0,2.075,97.0,12.37
1594,1.0,1.36,174.0,8.78
1595,0.0,0.172,5.0,0.71
1596,1.0,3.259,364.0,6.82
1597,4.0,0.21,58.0,0.77
1598,0.0,0.249,18.0,0.0
1599,0.0,0.24,15.0,0.0
1600,4.0,0.187,13.0,1.2
1601,4.0,0.1,1.0,1.0
1602,0.0,4.392,1.0,0.0
1603,1.0,1.159,113.0,4.72
1604,1.0,1.439,93.0,4.32
1605,4.0,0.21,58.0,0.77
1606,0.0,0.124,7.0,0.0
1607,1.0,1.159,113.0,4.72
1608,1.0,0.598,51.0,4.97
1609,1.0,1.057,103.0,7.05
1610,1.0,3.143,90.0,8.6
1611,0.0,0.326,189.0,4.4
1612,1.0,0.587,127.0,4.48
1613,1.0,2.628,182.0,4.71
1614,3.0,0.501,9.0,1.58
1615,4.0,0.144,1.0,0.0
1616,1.0,1.057,103.0,7.05
1617,0.0,0.255,4.0,6.0
1618,0.0,0.314,86.0,3.4
1619,0.0,0.314,86.0,3.4
1620,3.0,0.282,80.0,1.04
1621,1.0,1.055,58.0,4.81
1622,1.0,1.057,103.0,7.05
1623,1.0,1.057,103.0,7.05
1624,0.0,0.387,31.0,0.0
1625,0.0,0.16,10.0,1.04
1626,1.0,1.567,208.0,3.51
1627,1.0,0.94,73.0,2.36
1628,1.0,0.587,127.0,4.48
1629,3.0,0.304,58.0,0.68
1630,2.0,0.357,105.0,1.22
1631,0.0,0.352,29.0,2.53
1632,1.0,1.407,21.0,2.26
1633,4.0,0.21,58.0,0.77
1634,1.0,3.599,390.0,7.14
1635,1.0,1.057,38.0,5.59
1636,3.0,0.22,57.0,1.3
1637,1.0,2.153,218.0,12.03
1638,0.0,0.249,9.0,1.15
1639,2.0,0.445,91.0,1.88
1640,0.0,0.277,116.0,1.26
1641,3.0,0.304,58.0,0.68
1642,0.0,0.134,6.0,0.66
1643,0.0,0.554,8.0,3.35
1644,1.0,1.646,44.0,12.49
1645,0.0,0.399,153.0,3.58
1646,1.0,3.204,113.0,9.48
1647,0.0,0.277,116.0,1.26
1648,1.0,0.713,80.0,5.4
1649,2.0,0.379,27.0,4.42
1650,0.0,0.11,2.0,0.45
1651,1.0,0.558,42.0,2.03
1652,0.0,0.286,15.0,0.0
1653,1.0,9.556,297.0,8.79
1654,0.0,0.124,7.0,0.0
1655,0.0,0.252,12.0,1.36
1656,0.0,0.107,2.0,0.6
1657,2.0,0.538,48.0,1.45
1658,2.0,0.535,21.0,1.77
1659,2.0,0.538,48.0,1.45
1660,0.0,0.11,2.0,0.45
1661,2.0,0.684,29.0,2.88
1662,0.0,0.145,5.0,0.0
1663,1.0,1.614,150.0,4.69
1664,1.0,1.614,150.0,4.69
1665,1.0,0.587,127.0,4.48
1666,1.0,2.947,54.0,6.52
1667,3.0,0.711,152.0,1.17
1668,4.0,0.1,1.0,1.0
1669,0.0,0.142,5.0,1.25
1670,0.0,0.11,2.0,0.45
1671,3.0,0.292,50.0,1.59
1672,2.0,0.461,42.0,2.11
1673,3.0,0.292,50.0,1.59
1674,2.0,0.461,42.0,2.11
1675,1.0,1.005,144.0,8.0
1676,1.0,1.005,144.0,8.0
1677,0.0,0.134,6.0,0.66
1678,0.0,0.463,19.0,0.0
1679,1.0,0.416,58.0,0.88
1680,1.0,0.587,127.0,4.48
1681,1.0,2.01,223.0,10.76
1682,0.0,0.546,163.0,4.65
1683,1.0,1.567,208.0,3.51
1684,1.0,1.614,150.0,4.69
1685,3.0,0.727,0.0,0.0
1686,1.0,1.614,150.0,4.69
1687,1.0,1.057,103.0,7.05
1688,1.0,1.496,88.0,3.0
1689,1.0,1.314,87.0,5.9
1690,1.0,1.644,82.0,3.48
1691,1.0,1.124,106.0,4.82
1692,0.0,0.441,34.0,0.0
1693,1.0,0.873,168.0,6.01
1694,2.0,0.367,32.0,1.93
1695,1.0,2.823,252.0,11.83
1696,1.0,0.666,36.0,3.24
1697,1.0,0.734,114.0,2.89
1698,2.0,0.464,42.0,3.2
1699,1.0,1.124,106.0,4.82
1700,0.0,0.186,1.0,3.0
1701,1.0,1.009,30.0,2.4
1702,1.0,1.567,208.0,3.51
1703,0.0,0.277,116.0,1.26
1704,4.0,0.21,58.0,0.77
1705,0.0,0.867,10.0,0.0
1706,1.0,1.057,103.0,7.05
1707,0.0,0.896,14.0,2.93
1708,3.0,0.328,61.0,2.11
1709,4.0,0.1,1.0,1.0
1710,2.0,0.518,32.0,3.06
1711,2.0,0.396,55.0,2.6
1712,4.0,0.177,24.0,0.9
1713,1.0,2.628,182.0,4.71
1714,1.0,1.365,178.0,7.8
1715,0.0,0.459,19.0,0.0
1716,0.0,0.134,10.0,0.3
1717,1.0,0.732,65.0,3.23
1718,1.0,0.732,65.0,3.23
1719,0.0,0.319,77.0,1.88
1720,1.0,1.533,122.0,4.81
1721,0.0,0.546,163.0,4.65
1722,1.0,0.927,70.0,2.86
1723,3.0,0.189,4.0,0.79
1724,1.0,1.077,76.0,3.96
1725,1.0,3.599,390.0,7.14
1726,0.0,0.339,11.0,2.99
1727,1.0,9.008,537.0,16.48
1728,2.0,0.665,68.0,1.57
1729,1.0,0.866,95.0,2.9
1730,3.0,0.304,58.0,0.68
1731,1.0,1.057,103.0,7.05
1732,1.0,1.057,103.0,7.05
1733,0.0,0.277,116.0,1.26
1734,1.0,0.786,31.0,3.97
1735,0.0,0.387,31.0,0.0
1736,0.0,0.133,4.0,0.41
1737,2.0,0.345,38.0,1.9
1738,2.0,0.777,73.0,3.18
1739,3.0,0.378,9.0,1.25
1740,1.0,0.666,36.0,3.24
1741,1.0,1.057,38.0,5.59
1742,1.0,1.057,38.0,5.59
1743,1.0,0.622,8.0,0.0
1744,3.0,0.304,58.0,0.68
1745,1.0,1.614,150.0,4.69
1746,0.0,0.45,10.0,3.38
1747,1.0,1.144,62.0,4.76
1748,1.0,0.666,36.0,3.24
1749,2.0,0.367,32.0,1.93
1750,0.0,0.264,39.0,1.23
1751,0.0,0.264,39.0,1.23
1752,4.0,0.21,58.0,0.77
1753,0.0,0.118,3.0,0.57
1754,3.0,0.309,67.0,1.55
1755,1.0,0.587,127.0,4.48
1756,0.0,0.259,18.0,0.0
1757,1.0,1.614,150.0,4.69
1758,1.0,1.074,169.0,4.61
1759,1.0,3.406,208.0,5.25
1760,1.0,1.614,150.0,4.69
1761,1.0,0.806,124.0,4.41
1762,4.0,0.1,1.0,1.0
1763,1.0,1.549,92.0,6.11
1764,1.0,1.005,144.0,8.0
1765,1.0,1.005,144.0,8.0
1766,1.0,1.005,144.0,8.0
1767,1.0,1.406,62.0,3.24
1768,0.0,0.602,88.0,3.13
1769,3.0,0.304,58.0,0.68
1770,0.0,0.293,20.0,6.21
1771,0.0,0.212,21.0,0.93
1772,0.0,0.125,0.0,0.0
1773,0.0,0.536,33.0,0.0
1774,0.0,0.293,20.0,6.21
1775,3.0,0.23,28.0,0.26
1776,3.0,0.282,80.0,1.04
1777,4.0,0.1,1.0,1.0
1778,1.0,1.057,103.0,7.05
1779,1.0,1.567,208.0,3.51
1780,2.0,0.502,83.0,3.87
1781,1.0,1.144,62.0,4.76
1782,1.0,0.666,36.0,3.24
1783,4.0,0.182,17.0,0.52
1784,1.0,0.443,70.0,2.97
1785,1.0,0.84,27.0,2.29
1786,1.0,1.614,150.0,4.69
1787,1.0,1.145,105.0,8.17
1788,0.0,4.392,1.0,0.0
1789,1.0,6.476,342.0,10.03
1790,1.0,1.365,178.0,7.8
1791,1.0,2.075,97.0,12.37
1792,2.0,0.293,18.0,0.77
1793,1.0,2.31,70.0,10.88
1794,0.0,0.157,4.0,1.25
1795,1.0,0.718,55.0,3.17
1796,2.0,0.576,48.0,1.79
1797,1.0,0.666,36.0,3.24
1798,0.0,0.301,10.0,0.0
1799,2.0,0.308,7.0,2.53
1800,0.0,0.276,16.0,0.0
1801,3.0,0.308,72.0,1.13
1802,1.0,0.929,148.0,5.02
1803,1.0,0.587,127.0,4.48
1804,1.0,0.672,43.0,1.37
1805,1.0,0.647,78.0,2.08
1806,1.0,0.647,78.0,2.08
1807,0.0,0.171,4.0,0.75
1808,0.0,0.282,12.0,0.0
1809,0.0,0.511,26.0,3.1
1810,0.0,0.463,15.0,0.0
1811,1.0,0.587,127.0,4.48
1812,2.0,0.445,91.0,1.88
1813,1.0,1.057,103.0,7.05
1814,1.0,0.666,36.0,3.24
1815,4.0,0.21,58.0,0.77
1816,2.0,0.723,111.0,2.5
1817,0.0,0.143,8.0,0.0
1818,0.0,0.476,36.0,2.94
1819,1.0,3.599,390.0,7.14
1820,3.0,0.304,58.0,0.68
1821,1.0,1.909,142.0,8.43
1822,0.0,0.524,12.0,2.88
1823,0.0,0.249,7.0,1.12
1824,1.0,2.297,133.0,6.21
1825,1.0,4.138,22.0,9.06
1826,1.0,3.143,90.0,8.6
1827,1.0,1.82,121.0,4.4
1828,1.0,0.443,70.0,2.97
1829,1.0,0.665,22.0,6.82
1830,4.0,0.147,13.0,1.05
1831,2.0,0.39,53.0,2.41
1832,0.0,1.122,96.0,7.95
1833,1.0,0.638,87.0,4.72
1834,2.0,0.417,89.0,2.48
1835,0.0,0.175,10.0,0.0
1836,4.0,0.1,1.0,1.0
1837,1.0,0.666,36.0,3.24
1838,2.0,0.314,98.0,4.12
1839,1.0,3.599,390.0,7.14
1840,1.0,1.644,161.0,4.22
1841,1.0,0.846,169.0,3.56
1842,3.0,0.647,16.0,1.19
1843,1.0,1.614,150.0,4.69
1844,1.0,0.443,70.0,2.97
1845,1.0,1.645,61.0,8.53
1846,0.0,0.254,83.0,1.31
1847,1.0,1.262,119.0,9.11
1848,3.0,0.247,18.0,1.46
1849,4.0,0.151,14.0,0.57
1850,1.0,1.752,125.0,5.44
1851,1.0,1.207,70.0,4.91
1852,0.0,0.463,15.0,0.0
1853,1.0,1.061,101.0,8.01
1854,0.0,0.387,31.0,0.0
1855,1.0,1.952,85.0,2.97
1856,1.0,1.365,178.0,7.8
1857,1.0,1.365,178.0,7.8
1858,1.0,0.734,114.0,2.89
1859,1.0,1.614,150.0,4.69
1860,2.0,0.707,15.0,1.8
1861,1.0,1.646,44.0,12.49
1862,3.0,0.167,12.0,0.27
1863,4.0,0.139,19.0,0.03
1864,1.0,5.564,89.0,7.94
1865,0.0,0.215,18.0,0.0
1866,3.0,0.336,33.0,1.5
1867,1.0,0.999,116.0,3.3
1868,0.0,0.276,18.0,1.26
1869,0.0,1.0,2.0,0.0
1870,1.0,0.666,36.0,3.24
1871,1.0,1.468,214.0,7.32
1872,1.0,3.599,390.0,7.14
1873,2.0,0.437,70.0,2.68
1874,0.0,0.122,7.0,0.8
1875,1.0,1.262,119.0,9.11
1876,1.0,0.638,87.0,4.72
1877,0.0,0.319,77.0,1.88
1878,0.0,0.45,10.0,3.38
1879,2.0,0.344,43.0,2.42
1880,1.0,1.613,133.0,10.45
1881,1.0,1.262,119.0,9.11
1882,2.0,0.626,81.0,3.86
1883,1.0,0.718,55.0,3.17
1884,1.0,1.188,12.0,2.95
1885,2.0,1.343,52.0,4.01
1886,1.0,2.565,64.0,6.1
1887,1.0,1.941,188.0,4.03
1888,0.0,0.141,4.0,0.82
1889,0.0,0.361,90.0,1.74
1890,0.0,0.145,5.0,0.65
1891,1.0,0.813,46.0,3.31
1892,2.0,0.437,17.0,0.83
1893,1.0,3.143,90.0,8.6
1894,0.0,0.261,12.0,0.0
1895,3.0,0.2,49.0,0.84
1896,0.0,0.198,6.0,3.12
1897,0.0,0.45,10.0,3.38
1898,2.0,0.518,32.0,3.06
1899,1.0,1.36,174.0,8.78
1900,0.0,0.132,7.0,0.74
1901,0.0,0.546,163.0,4.65
1902,1.0,3.026,179.0,10.88
1903,1.0,3.026,179.0,10.88
1904,1.0,0.94,73.0,2.36
1905,2.0,0.578,120.0,3.71
1906,4.0,0.101,1.0,0.0
1907,0.0,0.319,77.0,1.88
1908,1.0,0.972,145.0,4.31
1909,2.0,0.365,38.0,2.64
1910,1.0,2.001,185.0,6.8
1911,1.0,0.587,127.0,4.48
1912,0.0,0.15,14.0,0.0
1913,0.0,4.392,1.0,0.0
1914,1.0,0.598,51.0,4.97
1915,0.0,0.157,2.0,0.58
1916,1.0,0.924,102.0,6.27
1917,1.0,1.614,150.0,4.69
1918,1.0,1.614,150.0,4.69
1919,1.0,4.138,22.0,9.06
1920,3.0,0.711,152.0,1.17
1921,1.0,0.929,148.0,5.02
1922,0.0,0.21,10.0,0.0
1923,3.0,0.3,34.0,2.3
1924,2.0,0.777,73.0,3.18
1925,1.0,0.666,36.0,3.24
1926,2.0,0.791,66.0,5.59
1927,2.0,0.578,120.0,3.71
1928,1.0,1.057,103.0,7.05
1929,1.0,1.057,103.0,7.05
1930,2.0,0.426,27.0,2.7
1931,1.0,1.321,47.0,4.38
1932,1.0,0.443,70.0,2.97
1933,3.0,0.214,21.0,0.77
1934,1.0,0.929,59.0,4.63
1935,1.0,1.567,208.0,3.51
1936,1.0,3.143,90.0,8.6
1937,0.0,0.476,36.0,2.94
1938,1.0,1.567,208.0,3.51
1939,0.0,0.228,15.0,1.56
1940,4.0,0.1,1.0,1.0
1941,4.0,0.1,1.0,1.0
1942,1.0,0.99,332.0,3.04
1943,0.0,0.353,10.0,2.67
1944,4.0,0.21,58.0,0.77
1945,4.0,0.21,58.0,0.77
1946,0.0,0.11,2.0,0.45
1947,1.0,0.926,122.0,0.0
1948,1.0,1.952,85.0,2.97
1949,3.0,0.304,58.0,0.68
1950,1.0,0.672,43.0,1.37
1951,1.0,1.941,188.0,4.03
1952,1.0,1.941,188.0,4.03
1953,3.0,0.304,58.0,0.68
1954,1.0,1.057,103.0,7.05
1955,0.0,0.197,8.0,1.01
1956,4.0,0.1,1.0,1.0
1957,1.0,2.079,163.0,19.16
1958,1.0,1.285,124.0,5.33
1959,1.0,1.005,144.0,8.0
1960,0.0,0.131,4.0,1.92
1961,1.0,1.005,144.0,8.0
1962,1.0,1.005,144.0,8.0
1963,1.0,1.124,106.0,4.82
1964,4.0,0.21,58.0,0.77
1965,1.0,1.022,174.0,5.4
1966,1.0,1.46,93.0,2.49
1967,1.0,2.153,218.0,12.03
1968,1.0,2.153,218.0,12.03
1969,1.0,1.207,70.0,4.91
1970,1.0,1.406,62.0,3.24
1971,1.0,1.196,56.0,2.66
1972,3.0,0.316,67.0,2.52
1973,1.0,0.806,124.0,4.41
1974,1.0,1.032,102.0,5.11
1975,0.0,0.134,3.0,0.0
1976,0.0,0.136,10.0,0.0
1977,1.0,0.846,169.0,3.56
1978,0.0,1.122,96.0,7.95
1979,1.0,1.614,150.0,4.69
1980,3.0,0.247,46.0,1.82
1981,1.0,1.614,150.0,4.69
1982,0.0,0.161,9.0,0.0
1983,3.0,0.282,80.0,1.04
1984,0.0,0.152,7.0,0.0
1985,0.0,0.227,9.0,1.01
1986,2.0,0.777,73.0,3.18
1987,1.0,1.614,150.0,4.69
1988,3.0,0.193,14.0,0.43
1989,1.0,0.907,136.0,5.3
1990,0.0,0.187,9.0,0.0
1991,1.0,9.008,537.0,16.48
1992,3.0,0.255,34.0,1.73
1993,1.0,0.533,70.0,1.13
1994,2.0,0.434,28.0,3.64
1995,2.0,0.385,41.0,2.18
1996,1.0,2.153,218.0,12.03
1997,1.0,1.057,103.0,7.05
1998,3.0,0.193,14.0,0.43
1999,1.0,0.587,127.0,4.48
2000,3.0,0.426,46.0,0.86
2001,2.0,0.367,32.0,1.93
2002,0.0,0.363,56.0,4.33
2003,1.0,1.614,150.0,4.69
2004,0.0,0.387,31.0,0.0
2005,1.0,0.365,29.0,2.31
2006,0.0,0.276,108.0,2.12
2007,1.0,0.634,76.0,3.75
2008,1.0,1.23,72.0,6.73
2009,2.0,0.268,15.0,0.93
2010,1.0,0.63,64.0,4.79
2011,3.0,0.304,58.0,0.68
2012,1.0,0.557,56.0,3.02
2013,1.0,2.075,97.0,12.37
2014,1.0,1.614,150.0,4.69
2015,3.0,0.304,58.0,0.68
2016,1.0,0.999,116.0,3.3
2017,1.0,0.999,116.0,3.3
2018,4.0,0.21,58.0,0.77
2019,1.0,0.666,36.0,3.24
2020,3.0,0.238,66.0,1.19
2021,1.0,1.614,150.0,4.69
2022,1.0,2.823,252.0,11.83
2023,0.0,0.108,3.0,0.54
2024,2.0,0.547,85.0,3.39
2025,0.0,0.546,163.0,4.65
2026,1.0,5.559,365.0,13.78
2027,1.0,0.94,73.0,2.36
2028,0.0,1.033,39.0,0.0
2029,1.0,1.057,103.0,7.05
2030,1.0,1.057,103.0,7.05
2031,0.0,0.276,18.0,1.26
2032,0.0,0.277,116.0,1.26
2033,0.0,0.387,31.0,0.0
2034,1.0,0.642,109.0,4.94
2035,0.0,0.141,4.0,0.82
2036,0.0,0.196,5.0,1.69
2037,4.0,0.179,48.0,1.65
2038,1.0,1.274,79.0,6.77
2039,1.0,1.613,133.0,10.45
2040,1.0,1.613,133.0,10.45
2041,0.0,0.141,4.0,0.82
2042,3.0,0.304,58.0,0.68
2043,1.0,1.093,26.0,6.06
2044,0.0,0.264,39.0,1.23
2045,4.0,0.21,58.0,0.77
2046,2.0,0.365,38.0,2.64
2047,1.0,1.057,103.0,7.05
2048,0.0,0.24,10.0,0.0
2049,1.0,1.36,174.0,8.78
2050,0.0,0.352,29.0,2.53
2051,0.0,0.194,4.0,1.0
2052,1.0,0.862,45.0,4.35
2053,1.0,1.207,70.0,4.91
2054,2.0,0.396,55.0,2.6
2055,0.0,0.125,0.0,0.0
2056,1.0,0.718,55.0,3.17
2057,0.0,0.241,13.0,2.91
2058,2.0,0.774,47.0,1.23
2059,3.0,0.336,33.0,1.5
2060,2.0,0.464,42.0,3.2
2061,0.0,0.25,15.0,1.69
2062,1.0,1.384,86.0,5.33
2063,1.0,1.384,86.0,5.33
2064,0.0,0.45,10.0,3.38
2065,2.0,0.603,57.0,2.69
2066,1.0,1.446,142.0,4.84
2067,2.0,0.464,42.0,3.2
2068,0.0,0.281,14.0,2.36
2069,0.0,0.11,2.0,0.45
2070,1.0,1.057,103.0,7.05
2071,0.0,0.213,9.0,1.53
2072,0.0,0.248,68.0,1.2
2073,1.0,0.972,145.0,4.31
2074,1.0,1.591,153.0,8.41
2075,1.0,1.591,153.0,8.41
2076,4.0,0.1,1.0,1.0
2077,2.0,0.578,120.0,3.71
2078,1.0,0.84,27.0,2.29
2079,1.0,1.294,114.0,4.37
2080,1.0,0.718,55.0,3.17
2081,1.0,0.718,55.0,3.17
2082,1.0,0.718,55.0,3.17
2083,3.0,0.3,34.0,2.3
2084,1.0,1.285,124.0,5.33
2085,1.0,1.825,191.0,8.39
2086,1.0,1.825,191.0,8.39
2087,0.0,0.183,10.0,0.0
2088,0.0,0.175,5.0,0.77
2089,1.0,2.153,218.0,12.03
2090,1.0,2.153,218.0,12.03
2091,0.0,0.249,9.0,0.0
2092,0.0,0.342,12.0,0.0
2093,1.0,0.84,27.0,2.29
2094,2.0,0.777,73.0,3.18
2095,1.0,1.057,103.0,7.05
2096,1.0,0.666,36.0,3.24
2097,1.0,1.262,119.0,9.11
2098,1.0,1.057,103.0,7.05
2099,0.0,1.122,96.0,7.95
2100,1.0,1.254,27.0,4.45
2101,2.0,0.534,17.0,3.11
2102,1.0,0.718,55.0,3.17
2103,1.0,0.718,55.0,3.17
2104,1.0,1.057,103.0,7.05
2105,4.0,0.21,58.0,0.77
2106,3.0,0.316,67.0,2.52
2107,2.0,0.427,37.0,1.4
2108,0.0,0.195,9.0,0.0
2109,1.0,0.84,27.0,2.29
2110,1.0,1.057,103.0,7.05
2111,0.0,0.213,8.0,0.0
2112,0.0,0.241,7.0,1.34
2113,3.0,0.316,67.0,2.52
2114,2.0,0.508,42.0,3.53
2115,1.0,1.614,150.0,4.69
2116,1.0,1.057,103.0,7.05
2117,0.0,0.228,9.0,0.0
2118,1.0,1.909,142.0,8.43
2119,1.0,1.314,87.0,5.9
2120,0.0,0.238,78.0,1.04
2121,1.0,0.666,36.0,3.24
2122,1.0,0.666,36.0,3.24
2123,1.0,1.085,143.0,7.08
2124,0.0,0.326,189.0,4.4
2125,1.0,0.845,122.0,4.25
2126,4.0,0.1,1.0,1.0
2127,1.0,0.734,114.0,2.89
2128,1.0,0.84,27.0,2.29
2129,1.0,1.057,103.0,7.05
2130,1.0,1.614,150.0,4.69
2131,1.0,1.23,72.0,6.73
2132,1.0,0.753,108.0,2.65
2133,1.0,1.009,30.0,2.4
2134,1.0,0.806,124.0,4.41
2135,3.0,0.304,58.0,0.68
2136,1.0,0.598,51.0,4.97
2137,0.0,0.248,68.0,1.2
2138,1.0,0.598,51.0,4.97
2139,1.0,0.598,51.0,4.97
2140,1.0,0.84,27.0,2.29
2141,1.0,0.99,332.0,3.04
2142,3.0,0.226,16.0,1.85
2143,0.0,0.102,3.0,0.0
2144,1.0,1.005,144.0,8.0
2145,0.0,0.121,2.0,0.31
2146,0.0,0.54,12.0,4.31
2147,1.0,1.614,150.0,4.69
2148,1.0,1.282,30.0,1.94
2149,0.0,0.158,4.0,0.71
2150,0.0,0.259,18.0,0.0
2151,2.0,0.609,46.0,5.14
2152,0.0,0.174,10.0,0.0
2153,2.0,0.163,17.0,0.82
2154,2.0,0.693,34.0,2.96
2155,1.0,1.614,150.0,4.69
2156,0.0,0.421,4.0,0.0
2157,0.0,0.275,13.0,1.62
2158,1.0,1.558,49.0,4.44
2159,1.0,0.587,127.0,4.48
2160,1.0,1.53,37.0,3.23
2161,1.0,0.967,214.0,3.51
2162,1.0,1.778,175.0,7.17
2163,0.0,0.314,86.0,3.4
2164,1.0,1.294,114.0,4.37
2165,1.0,0.63,64.0,4.79
2166,1.0,6.293,1.0,27.0
2167,1.0,0.806,124.0,4.41
2168,0.0,0.291,48.0,0.92
2169,2.0,0.445,85.0,3.25
2170,1.0,1.057,103.0,7.05
2171,0.0,0.161,9.0,0.0
2172,1.0,0.98,87.0,6.69
2173,0.0,0.374,7.0,1.83
2174,3.0,0.304,58.0,0.68
2175,2.0,0.385,41.0,2.18
2176,1.0,0.782,80.0,4.99
2177,1.0,1.057,103.0,7.05
2178,0.0,0.387,31.0,0.0
2179,2.0,0.693,34.0,2.96
2180,1.0,0.35,52.0,2.28
2181,0.0,0.284,9.0,0.0
2182,1.0,1.057,38.0,5.59
2183,1.0,1.406,62.0,3.24
2184,0.0,0.282,12.0,0.0
2185,1.0,1.262,119.0,9.11
2186,1.0,0.443,70.0,2.97
2187,1.0,1.124,106.0,4.82
2188,2.0,0.32,17.0,2.64
2189,0.0,0.24,15.0,0.0
2190,0.0,0.141,9.0,0.0
2191,1.0,1.195,78.0,9.69
2192,1.0,1.446,142.0,4.84
2193,4.0,0.107,13.0,0.41
2194,1.0,0.804,115.0,3.53
2195,0.0,0.157,5.0,1.19
2196,2.0,0.626,81.0,3.86
2197,1.0,0.533,70.0,1.13
2198,1.0,0.666,36.0,3.24
2199,3.0,0.304,58.0,0.68
2200,2.0,0.606,103.0,5.12
2201,3.0,0.304,58.0,0.68
2202,2.0,0.464,42.0,3.2
2203,1.0,0.666,36.0,3.24
2204,1.0,1.614,150.0,4.69
2205,1.0,1.614,150.0,4.69
2206,3.0,0.189,4.0,0.79
2207,1.0,0.94,73.0,2.36
2208,1.0,0.598,51.0,4.97
2209,1.0,3.599,390.0,7.14
2210,1.0,3.204,113.0,9.48
2211,2.0,0.777,73.0,3.18
2212,1.0,1.446,142.0,4.84
2213,1.0,1.124,106.0,4.82
2214,1.0,0.798,135.0,5.93
2215,1.0,0.846,169.0,3.56
2216,2.0,0.373,48.0,2.58
2217,1.0,1.085,143.0,7.08
2218,1.0,1.406,62.0,3.24
2219,1.0,3.143,90.0,8.6
2220,0.0,0.196,6.0,0.0
2221,1.0,0.846,169.0,3.56
2222,3.0,0.304,58.0,0.68
2223,0.0,0.272,60.0,2.26
2224,1.0,3.259,364.0,6.82
2225,1.0,0.587,127.0,4.48
2226,1.0,2.079,163.0,19.16
2227,1.0,1.075,49.0,4.85
2228,1.0,1.057,103.0,7.05
2229,1.0,3.493,82.0,5.13
2230,3.0,0.302,60.0,1.95
2231,0.0,0.232,45.0,1.01
2232,2.0,0.437,67.0,2.21
2233,2.0,0.424,55.0,2.56
2234,2.0,0.693,34.0,2.96
2235,1.0,0.98,87.0,6.69
2236,1.0,3.599,390.0,7.14
2237,0.0,0.141,9.0,0.0
2238,1.0,0.638,87.0,4.72
2239,0.0,0.228,15.0,1.56
2240,1.0,0.669,157.0,4.93
2241,0.0,0.352,29.0,2.53
2242,1.0,1.614,150.0,4.69
2243,2.0,0.625,136.0,2.51
2244,1.0,5.879,139.0,7.45
2245,0.0,0.141,4.0,0.82
2246,1.0,3.204,113.0,9.48
2247,1.0,0.862,45.0,4.35
2248,0.0,0.11,2.0,0.45
2249,1.0,1.057,103.0,7.05
2250,1.0,1.057,103.0,7.05
2251,0.0,0.314,86.0,3.4
2252,1.0,1.567,208.0,3.51
2253,1.0,2.628,182.0,4.71
2254,1.0,1.567,208.0,3.51
2255,1.0,1.057,103.0,7.05
2256,1.0,1.057,103.0,7.05
2257,1.0,1.057,103.0,7.05
