,0,1,2,3
14699,2.0,0.303,20.0,0.63
14700,3.0,0.303,12.0,0.94
14701,3.0,0.303,7.0,0.89
14702,2.0,0.303,23.0,0.38
14703,2.0,0.303,7.0,0.48
14704,0.0,0.303,4.0,4.0
14705,2.0,0.303,29.0,1.52
14706,3.0,0.303,16.0,0.45
14707,2.0,0.303,5.0,1.22
14708,3.0,0.303,21.0,0.57
14709,3.0,0.303,12.0,0.42
14710,3.0,0.303,22.0,0.78
14711,3.0,0.303,50.0,1.09
14712,3.0,0.303,20.0,0.6
14713,2.0,0.303,15.0,0.24
14714,3.0,0.303,29.0,1.45
14715,3.0,0.303,20.0,1.69
14716,2.0,0.303,14.0,2.25
14717,3.0,0.303,20.0,1.03
14718,1.0,0.303,24.0,0.53
14719,2.0,0.303,3.0,1.17
14720,2.0,0.303,16.0,0.68
14721,3.0,0.303,18.0,0.89
14722,2.0,0.303,6.0,1.35
14723,2.0,0.303,15.0,0.67
14724,3.0,0.303,11.0,0.7
14725,3.0,0.303,34.0,0.56
14726,0.0,0.302,10.0,0.0
14727,1.0,0.302,11.0,0.35
14728,2.0,0.302,3.0,0.22
14729,3.0,0.302,42.0,1.3
14730,3.0,0.302,49.0,0.6
14731,3.0,0.302,32.0,1.43
14732,3.0,0.302,31.0,0.46
14733,3.0,0.302,27.0,1.2
14734,3.0,0.302,6.0,0.75
14735,2.0,0.302,21.0,1.68
14736,0.0,0.302,3.0,0.0
14737,3.0,0.302,35.0,1.0
14738,1.0,0.302,5.0,0.85
14739,3.0,0.302,12.0,1.12
14740,1.0,0.302,32.0,0.72
14741,3.0,0.302,14.0,0.7
14742,2.0,0.302,24.0,0.97
14743,1.0,0.302,5.0,0.21
14744,3.0,0.302,26.0,1.42
14745,3.0,0.302,8.0,1.83
14746,3.0,0.302,25.0,1.24
14747,3.0,0.302,68.0,1.72
14748,3.0,0.302,13.0,0.83
14749,2.0,0.302,27.0,0.8
14750,2.0,0.302,16.0,0.62
14751,3.0,0.302,22.0,1.3
14752,2.0,0.302,38.0,1.71
14753,3.0,0.302,24.0,0.82
14754,3.0,0.302,2.0,0.48
14755,3.0,0.302,60.0,1.95
14756,0.0,0.301,3.0,0.67
14757,3.0,0.301,23.0,0.79
14758,3.0,0.301,8.0,0.8
14759,3.0,0.301,8.0,1.17
14760,3.0,0.301,13.0,1.05
14761,3.0,0.301,18.0,0.82
14762,0.0,0.301,9.0,10.57
14763,3.0,0.301,11.0,1.17
14764,3.0,0.301,31.0,0.69
14765,1.0,0.301,22.0,0.53
14766,3.0,0.301,71.0,1.05
14767,2.0,0.301,14.0,1.15
14768,3.0,0.301,13.0,1.0
14769,3.0,0.301,22.0,0.24
14770,2.0,0.301,12.0,0.74
14771,3.0,0.301,3.0,2.46
14772,1.0,0.301,15.0,0.38
14773,2.0,0.301,6.0,0.9
14774,3.0,0.301,50.0,1.26
14775,2.0,0.301,7.0,0.94
14776,3.0,0.301,34.0,0.57
14777,3.0,0.301,13.0,1.56
14778,3.0,0.301,33.0,1.73
14779,3.0,0.301,22.0,1.77
14780,3.0,0.301,27.0,1.54
14781,3.0,0.301,2.0,1.0
14782,1.0,0.301,28.0,0.58
14783,3.0,0.301,35.0,0.59
14784,3.0,0.301,24.0,1.22
14785,3.0,0.301,18.0,0.88
14786,1.0,0.301,20.0,0.39
14787,0.0,0.301,10.0,0.0
14788,0.0,0.301,6.0,0.0
14789,0.0,0.301,10.0,0.0
14790,0.0,0.301,9.0,2.97
14791,2.0,0.301,20.0,1.11
14792,0.0,0.301,68.0,2.31
14793,3.0,0.301,20.0,0.29
14794,1.0,0.301,4.0,0.29
14795,3.0,0.301,17.0,0.91
14796,3.0,0.301,4.0,0.43
14797,3.0,0.301,31.0,1.33
14798,3.0,0.301,48.0,1.6
14799,2.0,0.301,40.0,0.74
14800,3.0,0.301,16.0,0.93
14801,3.0,0.301,67.0,1.63
14802,3.0,0.3,17.0,0.0
14803,3.0,0.3,4.0,1.32
14804,3.0,0.3,24.0,0.81
14805,2.0,0.3,25.0,1.05
14806,3.0,0.3,36.0,0.64
14807,2.0,0.3,8.0,0.0
14808,0.0,0.3,17.0,0.0
14809,0.0,0.3,13.0,0.67
14810,3.0,0.3,12.0,0.56
14811,3.0,0.3,40.0,0.73
14812,2.0,0.3,9.0,0.72
14813,3.0,0.3,20.0,1.59
14814,3.0,0.3,14.0,0.47
14815,3.0,0.3,33.0,1.72
14816,3.0,0.3,24.0,1.72
14817,2.0,0.3,7.0,0.5
14818,2.0,0.3,18.0,1.42
14819,3.0,0.3,34.0,0.71
14820,3.0,0.3,43.0,0.9
14821,3.0,0.3,35.0,1.82
14822,2.0,0.3,22.0,0.0
14823,2.0,0.3,21.0,0.96
14824,2.0,0.3,21.0,0.81
14825,3.0,0.3,34.0,2.3
14826,3.0,0.3,45.0,0.62
14827,3.0,0.3,13.0,0.39
14828,2.0,0.3,6.0,0.48
14829,3.0,0.3,57.0,0.5
14830,2.0,0.3,6.0,0.41
14831,3.0,0.3,2.0,1.43
14832,0.0,0.3,8.0,1.87
14833,0.0,0.3,4.0,1.11
14834,0.0,0.3,6.0,3.15
14835,0.0,0.3,34.0,0.9
14836,2.0,0.3,6.0,0.63
14837,2.0,0.3,20.0,1.12
14838,2.0,0.3,18.0,0.43
14839,0.0,0.3,19.0,1.27
14840,3.0,0.3,32.0,1.01
14841,0.0,0.299,6.0,1.28
14842,3.0,0.299,12.0,1.2
14843,1.0,0.299,25.0,0.67
14844,3.0,0.299,60.0,0.61
14845,2.0,0.299,19.0,0.82
14846,3.0,0.299,17.0,1.3
14847,3.0,0.299,2.0,0.68
14848,3.0,0.299,37.0,1.44
14849,2.0,0.299,38.0,1.24
14850,3.0,0.299,17.0,0.74
14851,2.0,0.299,29.0,0.72
14852,3.0,0.299,43.0,0.89
14853,3.0,0.299,22.0,0.0
14854,2.0,0.299,8.0,1.1
14855,3.0,0.299,25.0,0.9
14856,3.0,0.299,29.0,0.73
14857,3.0,0.299,12.0,1.58
14858,0.0,0.299,8.0,0.0
14859,2.0,0.299,15.0,0.69
14860,2.0,0.299,7.0,1.75
14861,3.0,0.299,26.0,1.27
14862,1.0,0.299,20.0,1.01
14863,3.0,0.299,10.0,0.76
14864,3.0,0.299,36.0,1.07
14865,3.0,0.299,21.0,1.38
14866,1.0,0.299,2.0,0.5
14867,3.0,0.299,31.0,0.77
14868,2.0,0.299,24.0,1.18
14869,3.0,0.299,44.0,1.42
14870,3.0,0.299,16.0,0.74
14871,3.0,0.299,29.0,0.91
14872,1.0,0.299,20.0,0.56
14873,2.0,0.299,51.0,1.35
14874,3.0,0.299,29.0,1.39
14875,3.0,0.299,13.0,1.15
14876,2.0,0.299,10.0,0.63
14877,0.0,0.299,4.0,2.06
14878,2.0,0.299,7.0,0.49
14879,0.0,0.298,5.0,1.37
14880,3.0,0.298,15.0,1.18
14881,2.0,0.298,13.0,0.64
14882,3.0,0.298,11.0,0.62
14883,3.0,0.298,10.0,0.72
14884,2.0,0.298,6.0,0.44
14885,3.0,0.298,13.0,1.3
14886,3.0,0.298,33.0,0.83
14887,3.0,0.298,15.0,0.49
14888,0.0,0.298,13.0,4.19
14889,0.0,0.298,6.0,0.64
14890,0.0,0.298,33.0,1.13
14891,3.0,0.298,9.0,0.9
14892,3.0,0.298,21.0,0.9
14893,2.0,0.298,7.0,0.83
14894,3.0,0.298,13.0,1.61
14895,3.0,0.298,21.0,0.8
14896,2.0,0.298,4.0,1.04
14897,3.0,0.298,30.0,1.59
14898,3.0,0.298,35.0,0.6
14899,3.0,0.298,22.0,0.94
14900,2.0,0.298,9.0,1.22
14901,3.0,0.298,4.0,1.05
14902,2.0,0.298,23.0,0.93
14903,2.0,0.298,6.0,0.33
14904,3.0,0.298,17.0,1.31
14905,2.0,0.298,15.0,0.24
14906,0.0,0.298,13.0,2.59
14907,0.0,0.298,11.0,2.28
14908,0.0,0.298,6.0,4.45
14909,0.0,0.298,9.0,2.59
14910,0.0,0.298,5.0,2.05
14911,4.0,0.298,40.0,1.24
14912,2.0,0.298,17.0,0.77
14913,1.0,0.298,11.0,0.63
14914,3.0,0.298,8.0,0.85
14915,2.0,0.298,8.0,1.76
14916,1.0,0.298,8.0,0.26
14917,2.0,0.298,11.0,0.44
14918,3.0,0.298,45.0,0.63
14919,3.0,0.298,34.0,0.72
14920,0.0,0.297,4.0,0.0
14921,0.0,0.297,12.0,0.0
14922,0.0,0.297,7.0,2.57
14923,3.0,0.297,29.0,0.96
14924,3.0,0.297,7.0,0.88
14925,3.0,0.297,13.0,2.2
14926,3.0,0.297,21.0,1.16
14927,2.0,0.297,19.0,0.62
14928,3.0,0.297,48.0,1.44
14929,2.0,0.297,7.0,0.88
14930,3.0,0.297,15.0,0.67
14931,3.0,0.297,49.0,1.38
14932,1.0,0.297,21.0,1.78
14933,2.0,0.297,12.0,2.0
14934,3.0,0.297,33.0,1.03
14935,3.0,0.297,10.0,4.95
14936,2.0,0.297,11.0,0.48
14937,3.0,0.297,10.0,0.59
14938,3.0,0.297,29.0,1.02
14939,2.0,0.297,5.0,0.82
14940,2.0,0.297,23.0,1.36
14941,3.0,0.297,22.0,1.17
14942,2.0,0.297,7.0,1.0
14943,2.0,0.297,22.0,0.85
14944,3.0,0.297,12.0,1.13
14945,3.0,0.297,30.0,0.9
14946,2.0,0.297,31.0,1.18
14947,3.0,0.297,19.0,0.97
14948,0.0,0.297,6.0,2.0
14949,2.0,0.297,19.0,0.75
14950,3.0,0.297,17.0,0.78
14951,2.0,0.297,11.0,0.63
14952,3.0,0.297,14.0,0.62
14953,0.0,0.297,3.0,2.38
14954,0.0,0.297,4.0,2.86
14955,3.0,0.297,12.0,1.4
14956,3.0,0.297,34.0,0.78
14957,2.0,0.296,15.0,0.95
14958,3.0,0.296,13.0,0.0
14959,3.0,0.296,7.0,0.94
14960,2.0,0.296,29.0,0.87
14961,3.0,0.296,23.0,1.56
14962,3.0,0.296,18.0,0.78
14963,2.0,0.296,30.0,0.81
14964,0.0,0.296,4.0,0.92
14965,1.0,0.296,10.0,1.02
14966,3.0,0.296,43.0,0.7
14967,2.0,0.296,6.0,0.41
14968,2.0,0.296,7.0,2.59
14969,3.0,0.296,9.0,1.46
14970,2.0,0.296,2.0,1.11
14971,3.0,0.296,15.0,1.03
14972,2.0,0.296,17.0,0.51
14973,3.0,0.296,21.0,1.51
14974,3.0,0.296,14.0,1.36
14975,3.0,0.296,29.0,1.24
14976,2.0,0.296,32.0,0.86
14977,1.0,0.296,13.0,0.75
14978,3.0,0.296,39.0,1.03
14979,1.0,0.296,12.0,0.38
14980,3.0,0.296,10.0,1.24
14981,0.0,0.296,11.0,0.86
14982,3.0,0.296,8.0,1.05
14983,2.0,0.296,7.0,0.32
14984,2.0,0.296,4.0,0.55
14985,2.0,0.296,11.0,0.95
14986,1.0,0.296,23.0,0.36
14987,3.0,0.296,22.0,0.31
14988,0.0,0.295,9.0,0.0
14989,1.0,0.295,10.0,0.48
14990,3.0,0.295,23.0,0.58
14991,3.0,0.295,27.0,0.59
14992,2.0,0.295,4.0,1.13
14993,4.0,0.295,34.0,1.11
14994,3.0,0.295,43.0,0.91
14995,2.0,0.295,11.0,1.0
14996,2.0,0.295,5.0,0.69
14997,2.0,0.295,46.0,2.03
14998,3.0,0.295,15.0,0.0
14999,0.0,0.295,11.0,0.0
15000,3.0,0.295,12.0,1.15
15001,3.0,0.295,55.0,1.6
15002,3.0,0.295,11.0,0.55
15003,3.0,0.295,24.0,0.7
15004,3.0,0.295,33.0,1.9
15005,2.0,0.295,25.0,1.91
15006,3.0,0.295,58.0,0.65
15007,2.0,0.295,12.0,1.48
15008,3.0,0.295,35.0,1.55
15009,3.0,0.295,18.0,0.62
15010,3.0,0.295,15.0,1.0
15011,1.0,0.295,5.0,0.29
15012,3.0,0.295,27.0,1.0
15013,3.0,0.295,26.0,1.71
15014,0.0,0.295,6.0,0.0
15015,0.0,0.295,8.0,2.13
15016,0.0,0.295,14.0,3.45
15017,3.0,0.295,21.0,0.28
15018,3.0,0.295,9.0,0.67
15019,2.0,0.295,107.0,0.62
15020,2.0,0.295,16.0,0.78
15021,3.0,0.295,14.0,0.71
15022,3.0,0.295,4.0,1.21
15023,0.0,0.294,14.0,1.76
15024,3.0,0.294,23.0,1.0
15025,3.0,0.294,9.0,1.44
15026,3.0,0.294,14.0,0.71
15027,3.0,0.294,7.0,1.68
15028,3.0,0.294,14.0,1.31
15029,3.0,0.294,13.0,0.47
15030,4.0,0.294,30.0,1.85
15031,2.0,0.294,24.0,1.65
15032,3.0,0.294,5.0,1.31
15033,2.0,0.294,16.0,0.39
15034,3.0,0.294,36.0,0.69
15035,3.0,0.294,30.0,0.56
15036,3.0,0.294,22.0,0.95
15037,3.0,0.294,20.0,1.25
15038,3.0,0.294,10.0,0.43
15039,2.0,0.294,28.0,0.89
15040,3.0,0.294,9.0,1.0
15041,2.0,0.294,25.0,0.86
15042,2.0,0.294,24.0,1.58
15043,3.0,0.294,26.0,1.04
15044,0.0,0.294,2.0,0.0
15045,3.0,0.294,15.0,1.05
15046,3.0,0.294,6.0,0.7
15047,4.0,0.294,8.0,1.36
15048,3.0,0.294,27.0,0.9
15049,3.0,0.294,18.0,1.5
15050,3.0,0.294,39.0,0.66
15051,3.0,0.294,30.0,0.71
15052,0.0,0.294,8.0,3.69
15053,4.0,0.294,25.0,1.05
15054,3.0,0.294,12.0,0.76
15055,1.0,0.294,36.0,0.55
15056,0.0,0.294,7.0,0.0
15057,0.0,0.293,6.0,1.84
15058,0.0,0.293,12.0,1.63
15059,2.0,0.293,18.0,0.77
15060,3.0,0.293,9.0,0.57
15061,3.0,0.293,17.0,0.56
15062,1.0,0.293,11.0,0.97
15063,2.0,0.293,27.0,0.72
15064,2.0,0.293,12.0,1.12
15065,3.0,0.293,18.0,0.6
15066,0.0,0.293,25.0,1.24
15067,2.0,0.293,34.0,0.78
15068,2.0,0.293,55.0,0.59
15069,3.0,0.293,26.0,1.1
15070,3.0,0.293,18.0,1.15
15071,3.0,0.293,20.0,1.26
15072,2.0,0.293,39.0,1.4
15073,3.0,0.293,21.0,0.91
15074,4.0,0.293,6.0,0.44
15075,4.0,0.293,14.0,1.0
15076,3.0,0.293,22.0,0.71
15077,3.0,0.293,25.0,0.72
15078,3.0,0.293,44.0,1.63
15079,3.0,0.293,9.0,1.35
15080,3.0,0.293,23.0,0.92
15081,0.0,0.293,9.0,2.35
15082,0.0,0.293,8.0,2.78
15083,0.0,0.293,5.0,3.58
15084,3.0,0.293,13.0,1.87
15085,0.0,0.293,10.0,4.19
15086,0.0,0.293,20.0,6.21
15087,1.0,0.293,18.0,0.0
15088,1.0,0.293,37.0,0.76
15089,2.0,0.293,12.0,0.79
15090,3.0,0.293,33.0,1.09
15091,3.0,0.292,29.0,2.17
15092,3.0,0.292,13.0,0.69
15093,2.0,0.292,9.0,0.41
15094,3.0,0.292,24.0,0.63
15095,3.0,0.292,19.0,0.79
15096,3.0,0.292,10.0,0.37
15097,3.0,0.292,9.0,1.16
15098,3.0,0.292,64.0,1.19
15099,3.0,0.292,25.0,0.44
15100,4.0,0.292,46.0,1.84
15101,3.0,0.292,18.0,0.84
15102,0.0,0.292,4.0,1.59
15103,3.0,0.292,26.0,0.63
15104,2.0,0.292,4.0,0.74
15105,3.0,0.292,50.0,1.59
15106,3.0,0.292,20.0,0.97
15107,3.0,0.292,27.0,1.55
15108,3.0,0.292,12.0,0.97
15109,3.0,0.292,17.0,1.18
15110,3.0,0.292,5.0,0.36
15111,1.0,0.292,6.0,1.31
15112,3.0,0.292,16.0,1.22
15113,3.0,0.292,4.0,1.63
15114,1.0,0.292,25.0,0.29
15115,3.0,0.292,24.0,0.56
15116,2.0,0.292,22.0,1.49
15117,3.0,0.292,17.0,0.87
15118,3.0,0.292,12.0,0.67
15119,3.0,0.292,3.0,1.35
15120,3.0,0.292,7.0,0.74
15121,3.0,0.292,20.0,1.0
15122,3.0,0.292,88.0,1.12
15123,3.0,0.292,37.0,1.03
15124,0.0,0.292,10.0,0.0
15125,0.0,0.292,9.0,1.86
15126,0.0,0.292,8.0,2.04
15127,0.0,0.292,11.0,0.0
15128,3.0,0.292,11.0,0.69
15129,3.0,0.292,24.0,0.39
15130,3.0,0.292,40.0,0.96
15131,2.0,0.292,8.0,1.01
15132,3.0,0.292,19.0,1.33
15133,0.0,0.291,4.0,1.82
15134,0.0,0.291,14.0,3.64
15135,2.0,0.291,11.0,2.17
15136,3.0,0.291,24.0,0.79
15137,4.0,0.291,24.0,0.0
15138,2.0,0.291,10.0,0.35
15139,1.0,0.291,34.0,0.43
15140,3.0,0.291,15.0,1.0
15141,3.0,0.291,16.0,1.01
15142,3.0,0.291,10.0,0.69
15143,4.0,0.291,18.0,0.64
15144,1.0,0.291,7.0,0.33
15145,4.0,0.291,27.0,0.7
15146,3.0,0.291,9.0,0.55
15147,3.0,0.291,21.0,1.97
15148,3.0,0.291,5.0,0.56
15149,1.0,0.291,20.0,0.22
15150,3.0,0.291,21.0,1.32
15151,3.0,0.291,16.0,1.38
15152,2.0,0.291,7.0,1.42
15153,3.0,0.291,4.0,1.17
15154,2.0,0.291,9.0,0.73
15155,2.0,0.291,13.0,1.11
15156,2.0,0.291,27.0,0.81
15157,3.0,0.291,30.0,1.31
15158,3.0,0.291,19.0,1.28
15159,0.0,0.291,3.0,0.0
15160,3.0,0.291,21.0,0.34
15161,1.0,0.291,26.0,0.46
15162,0.0,0.291,9.0,0.0
15163,0.0,0.291,48.0,0.92
15164,3.0,0.291,17.0,1.41
15165,4.0,0.291,36.0,1.03
15166,3.0,0.291,21.0,0.85
15167,0.0,0.291,3.0,1.46
15168,0.0,0.29,8.0,0.0
15169,0.0,0.29,11.0,0.0
15170,2.0,0.29,6.0,0.85
15171,3.0,0.29,15.0,0.53
15172,0.0,0.29,4.0,1.67
15173,1.0,0.29,18.0,0.56
15174,3.0,0.29,10.0,0.71
15175,3.0,0.29,5.0,1.88
15176,3.0,0.29,25.0,0.58
15177,3.0,0.29,15.0,1.29
15178,3.0,0.29,4.0,1.05
15179,3.0,0.29,20.0,1.56
15180,3.0,0.29,7.0,0.5
15181,2.0,0.29,5.0,0.38
15182,3.0,0.29,44.0,1.03
15183,3.0,0.29,24.0,0.58
15184,2.0,0.29,27.0,1.12
15185,2.0,0.29,54.0,1.79
15186,3.0,0.29,49.0,0.92
15187,0.0,0.29,11.0,0.0
15188,0.0,0.29,11.0,0.0
15189,3.0,0.29,19.0,1.23
15190,3.0,0.29,47.0,1.45
15191,3.0,0.29,32.0,1.23
15192,0.0,0.289,8.0,1.93
15193,0.0,0.289,5.0,1.83
15194,0.0,0.289,3.0,2.12
15195,3.0,0.289,46.0,1.6
15196,3.0,0.289,3.0,1.36
15197,3.0,0.289,14.0,0.67
15198,3.0,0.289,17.0,1.02
15199,3.0,0.289,25.0,1.02
15200,2.0,0.289,6.0,0.89
15201,3.0,0.289,21.0,1.5
15202,4.0,0.289,31.0,1.56
15203,3.0,0.289,10.0,0.62
15204,3.0,0.289,53.0,0.53
15205,2.0,0.289,27.0,0.78
15206,3.0,0.289,30.0,0.54
15207,2.0,0.289,13.0,1.11
15208,3.0,0.289,42.0,1.76
15209,2.0,0.289,7.0,0.68
15210,3.0,0.289,18.0,0.83
15211,3.0,0.289,16.0,1.11
15212,1.0,0.289,26.0,0.36
15213,3.0,0.289,71.0,1.92
15214,3.0,0.289,19.0,0.76
15215,2.0,0.289,14.0,0.73
15216,3.0,0.289,28.0,1.74
15217,0.0,0.289,8.0,5.45
15218,2.0,0.289,22.0,0.42
15219,3.0,0.289,13.0,0.57
15220,0.0,0.289,4.0,0.0
15221,2.0,0.289,8.0,0.49
15222,2.0,0.289,15.0,0.67
15223,3.0,0.289,5.0,0.44
15224,3.0,0.289,4.0,0.48
15225,0.0,0.288,9.0,0.0
15226,0.0,0.288,13.0,0.0
15227,3.0,0.288,51.0,0.65
15228,2.0,0.288,30.0,1.13
15229,3.0,0.288,21.0,1.12
15230,3.0,0.288,16.0,1.61
15231,3.0,0.288,13.0,0.49
15232,3.0,0.288,18.0,0.82
15233,3.0,0.288,7.0,0.83
15234,3.0,0.288,35.0,0.83
15235,3.0,0.288,25.0,1.4
15236,3.0,0.288,31.0,0.79
15237,3.0,0.288,13.0,2.12
15238,3.0,0.288,13.0,0.79
15239,3.0,0.288,21.0,0.96
15240,3.0,0.288,13.0,0.65
15241,3.0,0.288,34.0,1.41
15242,2.0,0.288,13.0,1.92
15243,3.0,0.288,28.0,1.47
15244,3.0,0.288,12.0,0.99
15245,1.0,0.288,9.0,0.77
15246,2.0,0.288,13.0,1.27
15247,3.0,0.288,23.0,1.52
15248,3.0,0.288,13.0,1.63
15249,3.0,0.288,51.0,0.95
15250,3.0,0.288,13.0,0.55
15251,3.0,0.288,17.0,1.12
15252,3.0,0.288,22.0,0.74
15253,3.0,0.288,5.0,1.35
15254,0.0,0.288,6.0,0.0
15255,0.0,0.288,13.0,0.0
15256,0.0,0.288,3.0,0.0
15257,3.0,0.288,21.0,0.5
15258,1.0,0.288,22.0,0.38
15259,0.0,0.288,2.0,1.73
15260,3.0,0.288,18.0,2.05
15261,3.0,0.288,5.0,0.58
15262,3.0,0.288,9.0,0.87
15263,3.0,0.288,4.0,0.82
15264,0.0,0.287,5.0,1.15
15265,3.0,0.287,36.0,0.84
15266,3.0,0.287,18.0,0.62
15267,2.0,0.287,10.0,0.41
15268,3.0,0.287,19.0,0.9
15269,0.0,0.287,2.0,1.38
15270,3.0,0.287,35.0,1.4
15271,1.0,0.287,6.0,1.44
15272,3.0,0.287,6.0,1.14
15273,3.0,0.287,32.0,0.62
15274,3.0,0.287,31.0,0.88
15275,1.0,0.287,8.0,0.31
15276,3.0,0.287,25.0,1.78
15277,3.0,0.287,11.0,1.31
15278,3.0,0.287,19.0,0.73
15279,3.0,0.287,22.0,1.03
15280,3.0,0.287,30.0,0.52
15281,3.0,0.287,35.0,0.55
15282,2.0,0.287,18.0,0.95
15283,0.0,0.287,3.0,1.8
15284,3.0,0.287,5.0,0.46
15285,3.0,0.287,20.0,1.56
15286,3.0,0.287,40.0,0.79
15287,2.0,0.287,6.0,0.42
15288,1.0,0.286,54.0,1.27
15289,3.0,0.286,8.0,0.38
15290,3.0,0.286,36.0,1.13
15291,2.0,0.286,13.0,0.9
15292,3.0,0.286,16.0,0.84
15293,1.0,0.286,29.0,0.31
15294,3.0,0.286,12.0,0.48
15295,3.0,0.286,15.0,0.71
15296,3.0,0.286,32.0,1.0
15297,1.0,0.286,9.0,0.2
15298,1.0,0.286,11.0,1.15
15299,1.0,0.286,15.0,0.89
15300,3.0,0.286,21.0,0.85
15301,3.0,0.286,59.0,1.02
15302,3.0,0.286,16.0,0.0
15303,3.0,0.286,19.0,1.56
15304,1.0,0.286,24.0,0.94
15305,3.0,0.286,23.0,1.13
15306,2.0,0.286,17.0,1.15
15307,2.0,0.286,33.0,0.63
15308,0.0,0.286,5.0,0.0
15309,2.0,0.286,38.0,1.38
15310,3.0,0.286,29.0,0.43
15311,3.0,0.286,44.0,0.33
15312,3.0,0.286,50.0,1.44
15313,3.0,0.286,68.0,0.5
15314,3.0,0.286,26.0,0.83
15315,3.0,0.286,10.0,1.0
15316,3.0,0.286,35.0,0.99
15317,2.0,0.286,14.0,0.8
15318,3.0,0.286,25.0,1.48
15319,3.0,0.286,21.0,2.26
15320,2.0,0.286,6.0,1.21
15321,3.0,0.286,31.0,1.18
15322,0.0,0.286,13.0,1.86
15323,0.0,0.286,15.0,0.0
15324,0.0,0.286,55.0,2.69
15325,3.0,0.286,17.0,0.19
15326,2.0,0.286,22.0,1.31
15327,0.0,0.286,5.0,0.0
15328,3.0,0.286,16.0,0.56
15329,3.0,0.286,12.0,0.83
15330,0.0,0.285,10.0,0.0
15331,0.0,0.285,9.0,1.6
15332,0.0,0.285,15.0,0.89
15333,0.0,0.285,4.0,1.47
15334,3.0,0.285,43.0,0.66
15335,2.0,0.285,31.0,0.76
15336,3.0,0.285,7.0,0.58
15337,3.0,0.285,27.0,0.68
15338,3.0,0.285,44.0,1.66
15339,3.0,0.285,37.0,1.27
15340,3.0,0.285,9.0,0.42
15341,3.0,0.285,39.0,1.29
15342,3.0,0.285,11.0,0.59
15343,3.0,0.285,6.0,1.15
15344,2.0,0.285,18.0,1.69
15345,3.0,0.285,23.0,0.26
15346,1.0,0.285,34.0,0.68
15347,3.0,0.285,15.0,1.07
15348,2.0,0.285,11.0,0.59
15349,3.0,0.285,16.0,0.73
15350,3.0,0.285,38.0,1.0
15351,3.0,0.285,25.0,0.65
15352,0.0,0.285,18.0,0.84
15353,3.0,0.285,9.0,0.29
15354,3.0,0.285,62.0,0.75
15355,3.0,0.285,23.0,1.61
15356,3.0,0.285,15.0,0.73
15357,2.0,0.285,8.0,0.33
15358,3.0,0.285,14.0,1.4
15359,2.0,0.285,16.0,0.42
15360,0.0,0.284,17.0,0.0
15361,0.0,0.284,12.0,0.0
15362,0.0,0.284,6.0,1.5
15363,0.0,0.284,4.0,0.64
15364,3.0,0.284,22.0,1.15
15365,3.0,0.284,37.0,1.07
15366,3.0,0.284,24.0,1.16
15367,2.0,0.284,11.0,2.32
15368,0.0,0.284,6.0,2.19
15369,0.0,0.284,4.0,0.43
15370,2.0,0.284,14.0,0.85
15371,3.0,0.284,18.0,0.88
15372,2.0,0.284,7.0,1.2
15373,1.0,0.284,21.0,0.53
15374,4.0,0.284,16.0,0.68
15375,1.0,0.284,5.0,0.71
15376,3.0,0.284,44.0,1.52
15377,2.0,0.284,53.0,1.35
15378,3.0,0.284,3.0,0.54
15379,3.0,0.284,13.0,0.51
15380,0.0,0.284,7.0,0.0
15381,0.0,0.284,7.0,2.6
15382,0.0,0.284,73.0,1.23
15383,2.0,0.284,17.0,0.87
15384,3.0,0.284,9.0,1.53
15385,0.0,0.284,8.0,1.88
15386,0.0,0.283,8.0,0.0
15387,0.0,0.283,13.0,0.0
15388,0.0,0.283,4.0,1.84
15389,1.0,0.283,57.0,0.9
15390,3.0,0.283,23.0,1.04
15391,3.0,0.283,21.0,1.49
15392,0.0,0.283,5.0,2.78
15393,3.0,0.283,31.0,0.63
15394,3.0,0.283,42.0,1.35
15395,0.0,0.283,26.0,1.81
15396,0.0,0.283,18.0,1.42
15397,3.0,0.283,10.0,1.09
15398,2.0,0.283,9.0,1.03
15399,3.0,0.283,17.0,1.9
15400,3.0,0.283,29.0,1.17
15401,2.0,0.283,9.0,1.41
15402,3.0,0.283,6.0,0.58
15403,1.0,0.283,5.0,0.32
15404,2.0,0.283,8.0,1.12
15405,2.0,0.283,47.0,0.7
15406,3.0,0.283,34.0,0.78
15407,3.0,0.283,33.0,1.23
15408,3.0,0.283,2.0,0.46
15409,3.0,0.283,47.0,1.88
15410,3.0,0.283,10.0,0.75
15411,3.0,0.283,23.0,0.58
15412,3.0,0.283,49.0,1.46
15413,2.0,0.283,21.0,0.55
15414,3.0,0.283,20.0,0.6
15415,4.0,0.283,39.0,2.13
15416,3.0,0.283,10.0,1.25
15417,3.0,0.283,20.0,0.57
15418,3.0,0.283,24.0,0.67
15419,3.0,0.283,38.0,1.03
15420,0.0,0.283,4.0,0.0
15421,0.0,0.283,11.0,0.0
15422,0.0,0.283,13.0,0.0
15423,0.0,0.283,2.0,0.0
15424,3.0,0.283,16.0,0.95
15425,3.0,0.283,10.0,1.09
15426,2.0,0.283,20.0,1.02
15427,1.0,0.283,4.0,0.38
15428,3.0,0.283,26.0,2.0
15429,3.0,0.283,28.0,0.66
15430,1.0,0.283,22.0,1.04
15431,3.0,0.283,19.0,0.6
15432,0.0,0.282,20.0,0.0
15433,0.0,0.282,6.0,1.36
15434,0.0,0.282,12.0,0.0
